,user_id,name,username,followers_count,following_count,non_irony,not_hate,not_offensive,avg_dense_model_score,avg_lstm_score,not_real,scaled_non_irony,scaled_not_hate,scaled_not_offensive,scaled_avg_dense_model_score,scaled_avg_lstm_score,scaled_not_real,cluster,scores_summed
274,1590372047015886853,Congressman Mike Lawler,RepMikeLawler,1152,248,0.7854,0.9644,0.8768,0.5868288019999999,0.5192588623000001,0.9432,1.276295725660345,0.07049248678223369,-0.11333027760492431,-0.3148319000119407,1.1536281441497176,-1.1227484796146583,3,0.949505699360773
275,1608230657796227072,Congresswoman Laurel Lee,RepLaurelLee,366,110,0.745,0.9691,0.9173,0.6004178234545454,0.5127578567272728,0.9907,0.591964344472124,0.3592154224471554,1.1464955940379111,-0.15763327849002967,0.7291530840944634,0.6905889125044349,3,3.3597840790660594
276,242772524,Frank Lucas,RepFrankLucas,23660,409,0.6909,0.9791,0.919,0.5413190598,0.49085150359999985,0.98,-0.32442990607943045,0.9735195408831692,1.1993771738352657,-0.8412913484415027,-0.7011949528769719,0.2821108052270795,2,0.5880913125476093
277,1849261916,Blaine Luetkemeyer,RepBlaine,18544,343,0.6818,0.9706,0.8923,0.5821458190000003,0.4771497786,0.9912,-0.4785738558025199,0.45136104021256085,0.36882530290035725,-0.36900493040069127,-1.5958320174312175,0.709676674526739,2,-0.9135477859947716
278,38254095,Rep. Doris Matsui,DorisMatsui,42943,8950,0.7877,0.9827,0.9219,0.6857178879000002,0.49814826410000007,0.9545,1.3152551854804662,1.194669023520137,1.2895869276072223,0.8291230226467474,-0.2247620661801766,-0.691365057910538,3,3.7125070351638585
279,26424123,Michael McCaul,RepMcCaul,47426,593,0.6934,0.9548,0.8706,0.7233769866000003,0.4897028014000001,0.9624,-0.2820826671445148,-0.5192394669163423,-0.30619250980703694,1.2647657525665952,-0.776198031996921,-0.3897784179580986,1,-1.0087253412563184
280,50152441,Tom McClintock,RepMcClintock,26883,5,0.7435,0.9174,0.8553,0.6818033116,0.4866481008,0.9814,0.566556001111176,-2.816736869867031,-0.7821267279832222,0.7838389674069538,-0.9756509021921876,0.33555653888953957,1,-2.888562992634771
281,516880804,Rep. Betty McCollum,BettyMcCollum04,44555,1344,0.7453,0.9683,0.887,0.6805923847000003,0.4908620241999999,0.9823,0.5970460131443132,0.31007109297227975,0.20395920117919691,0.7698308918379747,-0.7005080234063099,0.36991451052968705,3,1.5503136862571418
282,1080574793630527505,Congressman Dan Meuser,RepMeuser,18588,412,0.7545,0.9729,0.9073,0.6254195047,0.5199998974000001,0.9864,0.7528838524247989,0.592650987452842,0.8354274775828895,0.13158768128710008,1.2020131078382807,0.5264341591126023,3,4.040997265698514
283,1611138873496637440,Rep. Cory Mills,RepMillsPress,431,202,0.6319,0.9406,0.855,0.5534858169014085,0.5267649164788734,0.9751,-1.323824744943416,-1.3915513150954804,-0.7914587714768718,-0.700545566919936,1.6437266008748679,0.09505073740847765,1,-2.4686030601523585
